Year,Region,Round,Game,Team_A,Team_A_Seed,Team_A_Score,Team_B,Team_B_Seed,Team_B_Score,Winner,Team_A_Rank,Team_A_Conference,Team_A_W-L,Team_A_NetRtg,Team_A_ORtg,Team_A_DRtg,Team_A_AdjT,Team_A_Luck,Team_A_Strength_of_Schedule_NetRtg,Team_A_Strength_of_Schedule_ORtg,Team_A_Strength_of_Schedule_DRtg,Team_A_NCSOS_NetRtg,Team_B_Rank,Team_B_Conference,Team_B_W-L,Team_B_NetRtg,Team_B_ORtg,Team_B_DRtg,Team_B_AdjT,Team_B_Luck,Team_B_Strength_of_Schedule_NetRtg,Team_B_Strength_of_Schedule_ORtg,Team_B_Strength_of_Schedule_DRtg,Team_B_NCSOS_NetRtg,NetRtg_diff,ORtg_diff,DRtg_diff,AdjT_diff,Luck_diff,Strength_of_Schedule_NetRtg_diff,diff_NetRtg,diff_ORtg,diff_DRtg,diff_AdjT,diff_Luck,diff_Strength_of_Schedule_NetRtg,diff_Strength_of_Schedule_ORtg,diff_Strength_of_Schedule_DRtg,diff_NCSOS_NetRtg
2002,National,1,2,Oklahoma,2,64.0,Indiana,5,73.0,0.0,5,B12,31-5,26.04,114.9,88.9,66.5,0.043,8.77,109.0,100.2,-0.45,6,B10,25-12,24.8,114.0,89.2,65.6,-0.049,14.11,110.8,96.7,13.53,1.2399999999999984,0.9000000000000057,-0.2999999999999971,0.9000000000000057,0.092,-5.34,1.2399999999999984,0.9000000000000057,-0.29999999999999716,0.9000000000000057,0.092,-5.34,-1.7999999999999972,3.5,-13.979999999999999
2002,National,2,1,Maryland,1,64.0,Indiana,5,52.0,1.0,3,ACC,32-4,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,6,B10,25-12,24.8,114.0,89.2,65.6,-0.049,14.11,110.8,96.7,13.53,4.449999999999999,5.200000000000003,0.7000000000000028,8.100000000000009,0.074,-4.229999999999999,4.449999999999999,5.200000000000003,0.7000000000000028,8.100000000000009,0.07400000000000001,-4.229999999999999,-1.7000000000000028,2.5999999999999943,-11.91
2003,East,1,1,Oklahoma,1,71.0,South Carolina State,16,54.0,1.0,9,B12,27-7,23.01,112.1,89.1,62.7,0.034,9.01,106.7,97.7,-2.32,244,MEAC,20-11,-8.59,96.4,105.0,71.7,0.115,-12.27,95.2,107.5,-0.55,31.6,15.699999999999989,-15.900000000000006,-9.0,-0.081,21.28,31.6,15.699999999999989,-15.900000000000006,-9.0,-0.081,21.28,11.5,-9.799999999999997,-1.7699999999999998
2003,East,1,2,California,8,76.0,NC State,9,74.0,1.0,47,P10,22-9,13.59,109.9,96.3,65.9,0.061,7.06,106.7,99.6,0.3,50,ACC,18-13,13.18,111.2,98.1,65.0,-0.023,8.48,106.9,98.4,-6.48,0.4100000000000001,-1.2999999999999972,-1.7999999999999972,0.9000000000000057,0.0839999999999999,-1.4200000000000008,0.41000000000000014,-1.2999999999999972,-1.7999999999999972,0.9000000000000057,0.08399999999999999,-1.4200000000000008,-0.20000000000000284,1.1999999999999886,6.78
2003,East,1,3,Mississippi State,5,46.0,Butler,12,47.0,0.0,14,SEC,21-10,21.53,107.4,85.8,64.8,-0.06,8.85,106.9,98.0,-2.62,31,Horz,27-6,16.09,115.4,99.3,58.6,0.073,4.1,104.5,100.4,1.84,5.440000000000001,-8.0,-13.5,6.199999999999996,-0.133,4.75,5.440000000000001,-8.0,-13.5,6.199999999999996,-0.133,4.75,2.4000000000000057,-2.4000000000000057,-4.46
2003,East,1,4,Louisville,4,86.0,Austin Peay,13,64.0,1.0,10,CUSA,25-7,22.75,115.8,93.0,72.5,-0.029,6.8,105.4,98.6,6.01,135,OVC,20-8,2.65,100.7,98.0,64.4,0.171,-0.97,104.2,105.1,7.41,20.1,15.099999999999994,-5.0,8.099999999999994,-0.2,7.77,20.1,15.099999999999994,-5.0,8.099999999999994,-0.2,7.77,1.2000000000000028,-6.5,-1.4000000000000004
2003,East,1,6,Syracuse,3,76.0,Manhattan,14,65.0,1.0,8,BE,30-5,23.28,114.4,91.1,71.0,0.083,10.32,106.6,96.3,-3.63,68,MAAC,23-7,10.04,105.5,95.4,68.1,0.014,-1.71,101.7,103.4,2.52,13.240000000000002,8.900000000000006,-4.300000000000011,2.9000000000000057,0.069,12.03,13.240000000000002,8.900000000000006,-4.300000000000011,2.9000000000000057,0.069,12.030000000000001,4.8999999999999915,-7.1000000000000085,-6.15
2003,East,2,1,Oklahoma,1,74.0,California,8,65.0,1.0,9,B12,27-7,23.01,112.1,89.1,62.7,0.034,9.01,106.7,97.7,-2.32,47,P10,22-9,13.59,109.9,96.3,65.9,0.061,7.06,106.7,99.6,0.3,9.420000000000002,2.1999999999999886,-7.200000000000003,-3.200000000000003,-0.0269999999999999,1.95,9.420000000000002,2.1999999999999886,-7.200000000000003,-3.200000000000003,-0.026999999999999996,1.9500000000000002,0.0,-1.8999999999999915,-2.6199999999999997
2003,East,2,2,Butler,12,79.0,Louisville,4,71.0,1.0,31,Horz,27-6,16.09,115.4,99.3,58.6,0.073,4.1,104.5,100.4,1.84,10,CUSA,25-7,22.75,115.8,93.0,72.5,-0.029,6.8,105.4,98.6,6.01,-6.66,-0.3999999999999915,6.299999999999997,-13.9,0.102,-2.7,-6.66,-0.3999999999999915,6.299999999999997,-13.899999999999999,0.102,-2.7,-0.9000000000000057,1.8000000000000114,-4.17
2003,East,2,4,Auburn,10,68.0,Wake Forest,2,62.0,1.0,46,SEC,22-12,13.63,107.7,94.1,66.6,0.051,8.22,106.0,97.8,-4.71,21,ACC,25-6,19.87,114.5,94.6,67.7,0.073,7.83,105.8,98.0,-3.8,-6.24,-6.799999999999997,-0.5,-1.1000000000000083,-0.022,0.3900000000000005,-6.24,-6.799999999999997,-0.5,-1.1000000000000085,-0.022,0.39000000000000057,0.20000000000000284,-0.20000000000000284,-0.9100000000000001
2003,East,3,1,Oklahoma,1,65.0,Butler,12,54.0,1.0,9,B12,27-7,23.01,112.1,89.1,62.7,0.034,9.01,106.7,97.7,-2.32,31,Horz,27-6,16.09,115.4,99.3,58.6,0.073,4.1,104.5,100.4,1.84,6.920000000000002,-3.300000000000012,-10.200000000000005,4.100000000000001,-0.0389999999999999,4.91,6.920000000000002,-3.3000000000000114,-10.200000000000003,4.100000000000001,-0.03899999999999999,4.91,2.200000000000003,-2.700000000000003,-4.16
2003,East,3,2,Syracuse,3,79.0,Auburn,10,78.0,1.0,8,BE,30-5,23.28,114.4,91.1,71.0,0.083,10.32,106.6,96.3,-3.63,46,SEC,22-12,13.63,107.7,94.1,66.6,0.051,8.22,106.0,97.8,-4.71,9.65,6.700000000000003,-3.0,4.400000000000006,0.032,2.1,9.65,6.700000000000003,-3.0,4.400000000000006,0.03200000000000001,2.0999999999999996,0.5999999999999943,-1.5,1.08
2003,East,4,1,Oklahoma,1,47.0,Syracuse,3,63.0,0.0,9,B12,27-7,23.01,112.1,89.1,62.7,0.034,9.01,106.7,97.7,-2.32,8,BE,30-5,23.28,114.4,91.1,71.0,0.083,10.32,106.6,96.3,-3.63,-0.2699999999999996,-2.300000000000012,-2.0,-8.299999999999997,-0.049,-1.3100000000000005,-0.2699999999999996,-2.3000000000000114,-2.0,-8.299999999999997,-0.049,-1.3100000000000005,0.10000000000000853,1.4000000000000057,1.31
2003,Midwest,1,2,Oregon,8,58.0,Utah,9,60.0,0.0,42,P10,23-10,14.25,111.4,97.1,71.2,0.032,5.23,105.1,99.8,-4.45,44,MWC,25-8,14.04,106.6,92.6,62.1,0.069,5.24,106.7,101.5,1.55,0.2100000000000008,4.800000000000011,4.5,9.1,-0.037,-0.0099999999999997,0.21000000000000085,4.800000000000011,4.5,9.100000000000001,-0.037000000000000005,-0.009999999999999787,-1.6000000000000085,-1.7000000000000028,-6.0
2003,Midwest,1,4,Dayton,4,71.0,Tulsa,13,84.0,0.0,40,A10,24-6,14.53,116.4,101.9,64.4,0.084,4.91,104.4,99.5,5.51,51,WAC,23-10,13.04,107.9,94.9,67.4,-0.061,1.05,102.7,101.7,4.16,1.4900000000000002,8.5,7.0,-3.0,0.145,3.86,1.4900000000000002,8.5,7.0,-3.0,0.14500000000000002,3.8600000000000003,1.7000000000000028,-2.200000000000003,1.3499999999999996
2003,Midwest,1,5,Missouri,6,72.0,Southern Illinois,11,71.0,1.0,28,B12,22-11,17.32,111.5,94.2,66.9,0.043,11.14,107.1,95.9,2.97,55,MVC,24-7,11.76,110.3,98.6,67.8,0.063,1.97,103.5,101.5,3.35,5.5600000000000005,1.2000000000000028,-4.399999999999992,-0.8999999999999915,-0.02,9.17,5.5600000000000005,1.2000000000000028,-4.3999999999999915,-0.8999999999999915,-0.020000000000000004,9.17,3.5999999999999943,-5.599999999999994,-0.3799999999999999
2003,Midwest,1,6,Marquette,3,72.0,Holy Cross,14,68.0,1.0,15,CUSA,27-6,21.3,120.5,99.2,65.7,0.07,7.93,106.1,98.2,-1.45,66,Pat,25-5,10.4,105.5,95.1,65.1,0.065,-5.57,99.0,104.5,-0.64,10.9,15.0,4.1000000000000085,0.6000000000000085,0.005,13.5,10.9,15.0,4.1000000000000085,0.6000000000000085,0.0050000000000000044,13.5,7.099999999999994,-6.299999999999997,-0.8099999999999999
2003,Midwest,1,7,Indiana,7,67.0,Alabama,10,62.0,1.0,41,B10,21-13,14.48,113.4,98.9,63.7,0.05,10.49,107.2,96.8,9.29,38,SEC,17-12,14.6,110.3,95.7,65.3,-0.015,9.55,106.6,97.1,2.31,-0.1199999999999992,3.1000000000000085,3.200000000000003,-1.5999999999999943,0.065,0.9399999999999996,-0.11999999999999922,3.1000000000000085,3.200000000000003,-1.5999999999999943,0.065,0.9399999999999995,0.6000000000000085,-0.29999999999999716,6.979999999999999
2003,Midwest,2,1,Kentucky,1,74.0,Utah,9,54.0,1.0,1,SEC,32-4,29.18,116.5,87.4,67.7,0.051,11.2,108.6,97.4,6.77,44,MWC,25-8,14.04,106.6,92.6,62.1,0.069,5.24,106.7,101.5,1.55,15.14,9.900000000000006,-5.199999999999989,5.600000000000001,-0.018,5.959999999999999,15.14,9.900000000000006,-5.199999999999989,5.600000000000001,-0.01800000000000001,5.959999999999999,1.8999999999999915,-4.099999999999994,5.22
2003,Midwest,2,2,Wisconsin,5,61.0,Tulsa,13,60.0,1.0,12,B10,24-8,22.07,114.4,92.4,61.9,-0.024,6.46,106.1,99.6,-1.01,51,WAC,23-10,13.04,107.9,94.9,67.4,-0.061,1.05,102.7,101.7,4.16,9.03,6.5,-2.5,-5.500000000000007,0.037,5.41,9.030000000000001,6.5,-2.5,-5.500000000000007,0.037,5.41,3.3999999999999915,-2.1000000000000085,-5.17
2003,Midwest,2,3,Missouri,6,92.0,Marquette,3,101.0,0.0,28,B12,22-11,17.32,111.5,94.2,66.9,0.043,11.14,107.1,95.9,2.97,15,CUSA,27-6,21.3,120.5,99.2,65.7,0.07,7.93,106.1,98.2,-1.45,-3.98,-9.0,-5.0,1.2000000000000028,-0.027,3.210000000000001,-3.9800000000000004,-9.0,-5.0,1.2000000000000028,-0.02700000000000001,3.210000000000001,1.0,-2.299999999999997,4.42
2003,Midwest,3,1,Kentucky,1,63.0,Wisconsin,5,57.0,1.0,1,SEC,32-4,29.18,116.5,87.4,67.7,0.051,11.2,108.6,97.4,6.77,12,B10,24-8,22.07,114.4,92.4,61.9,-0.024,6.46,106.1,99.6,-1.01,7.109999999999999,2.0999999999999943,-5.0,5.800000000000004,0.075,4.739999999999999,7.109999999999999,2.0999999999999943,-5.0,5.800000000000004,0.075,4.739999999999999,2.5,-2.1999999999999886,7.779999999999999
2003,Midwest,4,1,Kentucky,1,69.0,Marquette,3,83.0,0.0,1,SEC,32-4,29.18,116.5,87.4,67.7,0.051,11.2,108.6,97.4,6.77,15,CUSA,27-6,21.3,120.5,99.2,65.7,0.07,7.93,106.1,98.2,-1.45,7.879999999999999,-4.0,-11.799999999999995,2.0,-0.019,3.27,7.879999999999999,-4.0,-11.799999999999997,2.0,-0.01900000000000001,3.2699999999999996,2.5,-0.7999999999999972,8.219999999999999
2003,South,1,1,Texas,1,82.0,UNC Asheville,16,61.0,1.0,7,B12,26-7,23.49,119.3,95.8,69.4,-0.009,10.36,107.1,96.7,2.16,283,BSth,14-17,-12.35,101.2,113.5,68.0,0.119,-6.45,98.3,104.7,11.61,35.84,18.099999999999994,-17.700000000000003,1.4000000000000057,-0.128,16.81,35.839999999999996,18.099999999999994,-17.700000000000003,1.4000000000000057,-0.128,16.81,8.799999999999997,-8.0,-9.45
2003,South,1,2,LSU,8,56.0,Purdue,9,80.0,0.0,23,SEC,21-11,18.15,111.0,92.8,67.5,-0.035,6.27,104.8,98.6,-8.36,27,B10,19-11,17.42,107.0,89.6,69.3,-0.012,9.53,107.6,98.0,4.87,0.7299999999999969,4.0,3.200000000000003,-1.7999999999999972,-0.023,-3.26,0.7299999999999969,4.0,3.200000000000003,-1.7999999999999972,-0.023000000000000003,-3.26,-2.799999999999997,0.5999999999999943,-13.23
2003,South,1,4,Stanford,4,77.0,San Diego,13,69.0,1.0,39,P10,24-9,14.57,109.8,95.2,65.6,0.066,7.26,106.2,98.9,3.75,80,WCC,17-12,8.32,104.7,96.4,70.9,0.003,3.37,104.8,101.4,6.03,6.25,5.099999999999994,-1.2000000000000028,-5.300000000000011,0.063,3.89,6.25,5.099999999999994,-1.2000000000000028,-5.300000000000011,0.063,3.8899999999999997,1.4000000000000057,-2.5,-2.2800000000000002
2003,South,1,5,Maryland,6,75.0,UNC Wilmington,11,73.0,1.0,13,ACC,21-10,22.0,110.9,88.9,71.5,-0.078,8.23,106.6,98.4,-5.29,37,CAA,24-7,14.62,109.5,94.9,64.1,-0.031,-2.47,99.2,101.7,-0.81,7.380000000000001,1.4000000000000057,-6.0,7.400000000000006,-0.047,10.7,7.380000000000001,1.4000000000000057,-6.0,7.400000000000006,-0.047,10.700000000000001,7.3999999999999915,-3.299999999999997,-4.48
2003,South,2,1,Texas,1,77.0,Purdue,9,67.0,1.0,7,B12,26-7,23.49,119.3,95.8,69.4,-0.009,10.36,107.1,96.7,2.16,27,B10,19-11,17.42,107.0,89.6,69.3,-0.012,9.53,107.6,98.0,4.87,6.069999999999997,12.299999999999995,6.200000000000003,0.1000000000000085,0.003,0.8300000000000001,6.069999999999997,12.299999999999997,6.200000000000003,0.10000000000000853,0.003000000000000001,0.8300000000000001,-0.5,-1.2999999999999972,-2.71
2003,South,2,3,Maryland,6,77.0,Xavier,3,64.0,1.0,13,ACC,21-10,22.0,110.9,88.9,71.5,-0.078,8.23,106.6,98.4,-5.29,20,A10,26-6,19.88,113.8,94.0,67.7,0.018,4.79,105.0,100.2,4.81,2.120000000000001,-2.8999999999999915,-5.099999999999994,3.799999999999997,-0.096,3.4400000000000004,2.120000000000001,-2.8999999999999915,-5.099999999999994,3.799999999999997,-0.096,3.4400000000000004,1.5999999999999943,-1.7999999999999972,-10.1
2003,West,1,1,Arizona,1,80.0,Vermont,16,51.0,1.0,4,P10,28-4,26.8,115.6,88.8,72.7,-0.007,8.69,107.2,98.5,8.19,150,AE,19-11,1.57,101.1,99.5,64.4,0.019,-5.14,99.3,104.4,-2.29,25.23,14.5,-10.700000000000005,8.299999999999997,-0.026,13.829999999999998,25.23,14.5,-10.700000000000003,8.299999999999997,-0.026,13.829999999999998,7.900000000000006,-5.900000000000006,10.48
2003,West,1,2,Cincinnati,8,69.0,Gonzaga,9,74.0,0.0,36,CUSA,17-12,14.69,105.0,90.3,66.4,-0.066,7.32,106.6,99.3,3.65,33,WCC,24-9,15.58,113.2,97.7,66.9,-0.021,3.92,104.0,100.1,5.83,-0.8900000000000006,-8.200000000000003,-7.400000000000006,-0.5,-0.045,3.4000000000000004,-0.8900000000000006,-8.200000000000003,-7.400000000000006,-0.5,-0.045,3.4000000000000004,2.5999999999999943,-0.7999999999999972,-2.18
2003,West,1,3,Notre Dame,5,70.0,Milwaukee,12,69.0,1.0,18,BE,24-10,20.31,116.5,96.2,69.2,0.009,11.01,107.4,96.3,3.78,52,Horz,23-8,12.97,109.0,96.0,71.2,0.025,2.06,104.8,102.8,1.05,7.339999999999998,7.5,0.2000000000000028,-2.0,-0.016,8.95,7.339999999999998,7.5,0.20000000000000284,-2.0,-0.016,8.95,2.6000000000000085,-6.5,2.7299999999999995
2003,West,1,4,Illinois,4,65.0,Western Kentucky,13,60.0,1.0,5,B10,25-7,24.47,113.2,88.7,67.8,-0.029,7.29,105.8,98.5,-4.18,56,SB,24-9,11.75,108.0,96.3,67.2,0.035,1.09,103.1,102.0,2.09,12.72,5.200000000000003,-7.599999999999994,0.5999999999999943,-0.064,6.2,12.719999999999999,5.200000000000003,-7.599999999999994,0.5999999999999943,-0.064,6.2,2.700000000000003,-3.5,-6.27
2003,West,1,5,Creighton,6,73.0,Central Michigan,11,79.0,0.0,26,MVC,29-5,17.54,112.4,94.9,68.4,0.026,-0.19,102.5,102.7,-0.51,70,MAC,25-7,10.01,109.5,99.4,71.7,0.137,2.06,104.3,102.3,2.86,7.529999999999999,2.9000000000000057,-4.5,-3.299999999999997,-0.111,-2.25,7.529999999999999,2.9000000000000057,-4.5,-3.299999999999997,-0.11100000000000002,-2.25,-1.7999999999999972,0.4000000000000057,-3.37
2003,West,2,1,Arizona,1,96.0,Gonzaga,9,95.0,1.0,4,P10,28-4,26.8,115.6,88.8,72.7,-0.007,8.69,107.2,98.5,8.19,33,WCC,24-9,15.58,113.2,97.7,66.9,-0.021,3.92,104.0,100.1,5.83,11.22,2.3999999999999915,-8.900000000000006,5.799999999999997,0.014,4.77,11.22,2.3999999999999915,-8.900000000000006,5.799999999999997,0.014000000000000002,4.77,3.200000000000003,-1.5999999999999943,2.3599999999999994
2003,West,2,2,Notre Dame,5,68.0,Illinois,4,60.0,1.0,18,BE,24-10,20.31,116.5,96.2,69.2,0.009,11.01,107.4,96.3,3.78,5,B10,25-7,24.47,113.2,88.7,67.8,-0.029,7.29,105.8,98.5,-4.18,-4.16,3.299999999999997,7.5,1.4000000000000057,0.038,3.72,-4.16,3.299999999999997,7.5,1.4000000000000057,0.038,3.7199999999999998,1.6000000000000085,-2.200000000000003,7.959999999999999
2003,West,2,3,Central Michigan,11,60.0,Duke,3,86.0,0.0,70,MAC,25-7,10.01,109.5,99.4,71.7,0.137,2.06,104.3,102.3,2.86,6,ACC,26-7,23.75,115.0,91.3,70.7,-0.03,8.85,107.1,98.3,0.64,-13.74,-5.5,8.100000000000009,1.0,0.167,-6.789999999999999,-13.74,-5.5,8.100000000000009,1.0,0.167,-6.789999999999999,-2.799999999999997,4.0,2.2199999999999998
2003,West,3,1,Arizona,1,88.0,Notre Dame,5,71.0,1.0,4,P10,28-4,26.8,115.6,88.8,72.7,-0.007,8.69,107.2,98.5,8.19,18,BE,24-10,20.31,116.5,96.2,69.2,0.009,11.01,107.4,96.3,3.78,6.490000000000002,-0.9000000000000057,-7.400000000000006,3.5,-0.016,-2.3200000000000003,6.490000000000002,-0.9000000000000057,-7.400000000000006,3.5,-0.016,-2.3200000000000003,-0.20000000000000284,2.200000000000003,4.41
2003,West,3,2,Duke,3,65.0,Kansas,2,69.0,0.0,6,ACC,26-7,23.75,115.0,91.3,70.7,-0.03,8.85,107.1,98.3,0.64,2,B12,30-8,28.62,115.0,86.4,72.2,-0.017,11.84,108.6,96.8,6.07,-4.870000000000001,0.0,4.899999999999992,-1.5,-0.0129999999999999,-2.99,-4.870000000000001,0.0,4.8999999999999915,-1.5,-0.012999999999999998,-2.99,-1.5,1.5,-5.430000000000001
2003,West,4,1,Arizona,1,75.0,Kansas,2,78.0,0.0,4,P10,28-4,26.8,115.6,88.8,72.7,-0.007,8.69,107.2,98.5,8.19,2,B12,30-8,28.62,115.0,86.4,72.2,-0.017,11.84,108.6,96.8,6.07,-1.8200000000000005,0.5999999999999943,2.3999999999999915,0.5,0.01,-3.1500000000000004,-1.8200000000000003,0.5999999999999943,2.3999999999999915,0.5,0.010000000000000002,-3.1500000000000004,-1.3999999999999915,1.7000000000000028,2.119999999999999
2003,National,1,1,Syracuse,3,95.0,Texas,1,84.0,1.0,8,BE,30-5,23.28,114.4,91.1,71.0,0.083,10.32,106.6,96.3,-3.63,7,B12,26-7,23.49,119.3,95.8,69.4,-0.009,10.36,107.1,96.7,2.16,-0.2099999999999973,-4.899999999999992,-4.700000000000003,1.5999999999999943,0.092,-0.0399999999999991,-0.2099999999999973,-4.8999999999999915,-4.700000000000003,1.5999999999999943,0.092,-0.03999999999999915,-0.5,-0.4000000000000057,-5.79
2003,National,1,2,Marquette,3,61.0,Kansas,2,94.0,0.0,15,CUSA,27-6,21.3,120.5,99.2,65.7,0.07,7.93,106.1,98.2,-1.45,2,B12,30-8,28.62,115.0,86.4,72.2,-0.017,11.84,108.6,96.8,6.07,-7.32,5.5,12.799999999999995,-6.5,0.087,-3.91,-7.32,5.5,12.799999999999997,-6.5,0.08700000000000001,-3.91,-2.5,1.4000000000000057,-7.5200000000000005
2003,National,2,1,Syracuse,3,81.0,Kansas,2,78.0,1.0,8,BE,30-5,23.28,114.4,91.1,71.0,0.083,10.32,106.6,96.3,-3.63,2,B12,30-8,28.62,115.0,86.4,72.2,-0.017,11.84,108.6,96.8,6.07,-5.34,-0.5999999999999943,4.699999999999989,-1.2000000000000028,0.1,-1.5199999999999996,-5.34,-0.5999999999999943,4.699999999999989,-1.2000000000000028,0.1,-1.5199999999999996,-2.0,-0.5,-9.7
2004,Atlanta,1,2,Seton Hall,8,80.0,Arizona,9,76.0,1.0,27,BE,21-10,17.35,112.3,95.0,65.4,-0.004,7.85,107.2,99.4,-1.14,32,P10,20-10,16.18,118.5,102.3,73.0,-0.072,5.72,106.7,101.0,4.6,1.1700000000000017,-6.200000000000003,-7.299999999999997,-7.599999999999994,0.0679999999999999,2.13,1.1700000000000017,-6.200000000000003,-7.299999999999997,-7.599999999999994,0.06799999999999999,2.13,0.5,-1.5999999999999943,-5.739999999999999
2004,Atlanta,1,6,Texas,3,66.0,Princeton,14,49.0,1.0,17,B12,25-8,21.54,115.6,94.1,64.7,0.038,9.27,109.1,99.8,0.8,108,Ivy,20-8,4.86,106.3,101.4,56.4,0.033,-4.32,100.2,104.6,-0.07,16.68,9.299999999999995,-7.300000000000011,8.300000000000004,0.0049999999999999,13.59,16.68,9.299999999999997,-7.300000000000011,8.300000000000004,0.0049999999999999975,13.59,8.899999999999991,-4.799999999999997,0.8700000000000001
2004,Atlanta,1,7,Xavier,7,80.0,Louisville,10,70.0,1.0,21,A10,26-11,20.16,113.8,93.6,64.1,-0.022,7.19,107.5,100.3,2.75,19,CUSA,20-10,20.44,107.1,86.6,67.4,-0.079,7.09,107.0,99.9,4.23,-0.2800000000000011,6.700000000000003,7.0,-3.300000000000012,0.057,0.1000000000000005,-0.28000000000000114,6.700000000000003,7.0,-3.3000000000000114,0.057,0.10000000000000053,0.5,0.3999999999999915,-1.4800000000000004
2004,Atlanta,1,8,Mississippi State,2,85.0,Monmouth,15,52.0,1.0,14,SEC,26-4,21.74,114.7,92.9,68.1,0.021,6.38,106.3,99.9,-1.89,194,NEC,21-12,-3.99,98.1,102.1,66.0,0.112,-6.71,100.6,107.3,2.53,25.73,16.60000000000001,-9.199999999999989,2.0999999999999943,-0.091,13.09,25.729999999999997,16.60000000000001,-9.199999999999989,2.0999999999999943,-0.091,13.09,5.700000000000003,-7.3999999999999915,-4.42
2004,Atlanta,2,1,Duke,1,90.0,Seton Hall,8,62.0,1.0,1,ACC,31-6,32.33,120.8,88.5,67.7,-0.028,12.59,109.5,96.9,2.42,27,BE,21-10,17.35,112.3,95.0,65.4,-0.004,7.85,107.2,99.4,-1.14,14.979999999999997,8.5,-6.5,2.299999999999997,-0.024,4.74,14.979999999999997,8.5,-6.5,2.299999999999997,-0.024,4.74,2.299999999999997,-2.5,3.5599999999999996
2004,Atlanta,2,2,Illinois,5,92.0,Cincinnati,4,68.0,1.0,13,B10,26-7,22.11,117.8,95.7,63.5,0.055,8.13,107.7,99.5,2.52,16,CUSA,25-7,21.56,116.1,94.5,66.7,0.003,5.62,105.6,100.0,-0.28,0.5500000000000007,1.7000000000000028,1.2000000000000028,-3.200000000000003,0.052,2.5100000000000007,0.5500000000000007,1.7000000000000028,1.2000000000000028,-3.200000000000003,0.052,2.5100000000000007,2.1000000000000085,-0.5,2.8
2004,Atlanta,2,4,Xavier,7,89.0,Mississippi State,2,74.0,1.0,21,A10,26-11,20.16,113.8,93.6,64.1,-0.022,7.19,107.5,100.3,2.75,14,SEC,26-4,21.74,114.7,92.9,68.1,0.021,6.38,106.3,99.9,-1.89,-1.5799999999999983,-0.9000000000000057,0.6999999999999886,-4.0,-0.043,0.8100000000000005,-1.5799999999999983,-0.9000000000000057,0.6999999999999886,-4.0,-0.043,0.8100000000000005,1.2000000000000028,0.3999999999999915,4.64
2004,Atlanta,3,1,Duke,1,72.0,Illinois,5,62.0,1.0,1,ACC,31-6,32.33,120.8,88.5,67.7,-0.028,12.59,109.5,96.9,2.42,13,B10,26-7,22.11,117.8,95.7,63.5,0.055,8.13,107.7,99.5,2.52,10.22,3.0,-7.200000000000003,4.200000000000003,-0.083,4.459999999999999,10.219999999999999,3.0,-7.200000000000003,4.200000000000003,-0.083,4.459999999999999,1.7999999999999972,-2.5999999999999943,-0.10000000000000009
2004,Atlanta,3,2,Texas,3,71.0,Xavier,7,79.0,0.0,17,B12,25-8,21.54,115.6,94.1,64.7,0.038,9.27,109.1,99.8,0.8,21,A10,26-11,20.16,113.8,93.6,64.1,-0.022,7.19,107.5,100.3,2.75,1.379999999999999,1.7999999999999972,0.5,0.6000000000000085,0.06,2.079999999999999,1.379999999999999,1.7999999999999972,0.5,0.6000000000000085,0.06,2.079999999999999,1.5999999999999943,-0.5,-1.95
2004,Atlanta,4,1,Duke,1,66.0,Xavier,7,63.0,1.0,1,ACC,31-6,32.33,120.8,88.5,67.7,-0.028,12.59,109.5,96.9,2.42,21,A10,26-11,20.16,113.8,93.6,64.1,-0.022,7.19,107.5,100.3,2.75,12.169999999999998,7.0,-5.099999999999994,3.6000000000000085,-0.006,5.4,12.169999999999998,7.0,-5.099999999999994,3.6000000000000085,-0.006000000000000002,5.3999999999999995,2.0,-3.3999999999999915,-0.33000000000000007
2004,East Rutherford,1,2,Texas Tech,8,76.0,Charlotte,9,73.0,1.0,28,B12,23-11,17.11,111.4,94.3,66.7,0.01,8.29,108.4,100.1,2.29,43,CUSA,21-9,14.25,112.7,98.5,69.7,0.015,5.72,105.0,99.3,2.66,2.8599999999999994,-1.2999999999999972,-4.200000000000003,-3.0,-0.0049999999999999,2.5699999999999994,2.8599999999999994,-1.2999999999999972,-4.200000000000003,-3.0,-0.004999999999999999,2.5699999999999994,3.4000000000000057,0.7999999999999972,-0.3700000000000001
2004,East Rutherford,1,3,Florida,5,60.0,Manhattan,12,75.0,0.0,25,SEC,20-11,18.26,116.9,98.6,65.9,-0.023,9.6,107.9,98.3,0.08,48,MAAC,25-6,13.38,109.1,95.7,65.0,0.012,-1.77,103.2,105.0,1.31,4.880000000000001,7.800000000000011,2.8999999999999915,0.9000000000000057,-0.035,11.37,4.880000000000001,7.800000000000011,2.8999999999999915,0.9000000000000057,-0.035,11.37,4.700000000000003,-6.700000000000003,-1.23
2004,East Rutherford,1,4,Wake Forest,4,79.0,VCU,13,78.0,1.0,15,ACC,21-10,21.69,121.6,99.9,70.4,-0.019,13.52,109.6,96.1,1.79,81,CAA,23-8,9.09,105.6,96.5,64.4,0.076,-0.29,102.3,102.6,0.29,12.6,16.0,3.4000000000000057,6.0,-0.095,13.81,12.600000000000001,16.0,3.4000000000000057,6.0,-0.095,13.809999999999999,7.299999999999997,-6.5,1.5
